include	namespace	category	chapter	source	states	tag	x	y	z
	World			census		World.MetaNefleQuartier.BatteryA	-19054	-13463	635388
	World			census		World.MetaNefleQuartier.BeforeMetaNefleTrigger	-20133	-11982	-27327
	World			census		World.MetaNefleQuartier.BridgeA	-19424	-12456	635973
	World	door/gate	70	both	GrappableDoor_Broken	World.MetaNefleQuartier.GrappableDoorA	-18996	-12952	635400
	World	door/gate	70	both	Energy_Activated	World.MetaNefleQuartier.LeverA	-19230	-13373	635388
	World	door/gate		census		World.MetaNefleQuartier.MetaDoorMetaNefleQuartier	-21443	-11832	634302
	World			census		World.MetaNefleQuartier.NefleWorkingComputerQuartier	-20850	-12050	634300
	World			census		World.MetaNefleQuartier.NefleWorkingSandwitchAppear	-20917	-11972	634303
	World			census		World.MetaNefleQuartier.SandwitchSurprise	-20271	-10738	635988
	World			census		World.MetaNefleQuartier.SaugeCheckpoint	-21275	-11478	634303
	World			census		World.MetaNefleQuartier.TriggerA	-21100	-11700	634300
	World			census		World.MetaNefleQuartier.VanCheckpoint	-21896	-11217	634282
	World		70	both	AccessCard_Collected	World.MetaNefleRose.AccessCodeRose	66395	-123625	624168
	World			census		World.MetaNefleRose.BatteryB	69172	-123287	622670
N	World	ambient		census		World.MetaNefleRose.BigSandwitchDialogueScene	71242	-124614	672728
	World			census		World.MetaNefleRose.BridgeA	69949	-126824	623350
	World			census		World.MetaNefleRose.BridgeB	68122	-126517	623347
	World			census		World.MetaNefleRose.BridgeC	70221	-122911	622970
	World			census		World.MetaNefleRose.CheckpointSauge	68812	-125363	622696
	World			census		World.MetaNefleRose.CheckpointVan	68418	-124816	622464
	World	door/gate		census		World.MetaNefleRose.DoorA	66237	-124538	623971
	World			census		World.MetaNefleRose.ForkA	68912	-127930	623770
	World	energy		census		World.MetaNefleRose.GrappleGeneratorA	65956	-124534	624200
	World	energy		census		World.MetaNefleRose.GrappleGeneratorB	68914	-127844	623656
	World	door/gate		census		World.MetaNefleRose.MetaDoorMetaNefleRose	68810	-125383	622669
	World			census		World.MetaNefleRose.NefleRoseArgument	69028	-125133	622670
	World			census		World.MetaNefleRose.NefleWorkingCompputer	69574	-125426	622670
	World		70	both	Energy_Activated|Energy_Deactivated	World.MetaNefleRose.PlateA	69517	-122793	622970
	World			census		World.MetaNefleRose.ReadyToTransfer	68811	-125374	622713
	World	door/gate		census		World.MetaNefleRose.TrapMetadoorRose	70958	-125100	672728
	World	door/gate		census		World.MetaNefleZipline.ExitDoorZiplineTutorial	69910	-41400	773572
	World	door/gate		census		World.MetaNefleZipline.MetaDoorZipline	66373	-47859	772874
	World			census		World.Plateau_TowerRuin.BatteryB	3015	-23908	2870
	World			census		World.Plateau_TowerRuin.BatteryD	2532	-23608	2870
	World			census		World.Plateau_TowerRuin.BatteryF	-2383	-19951	3165
	World			census		World.Plateau_TowerRuin.BatteryG	-2147	-19526	3115
	World			census		World.Plateau_TowerRuin.BatteryLadder	-3266	-22026	3520
	World	door/gate	70	both	Energy_Activated	World.Plateau_TowerRuin.BridgeLever	-4079	-26546	3420
	World	door/gate		census		World.Plateau_TowerRuin.BridgeLeverBattery	-4177	-26830	3420
	World	door/gate		census		World.Plateau_TowerRuin.ClosedDoorA	-2707	-19605	3150
	World	door/gate		census		World.Plateau_TowerRuin.ClosedDoorC	2977	-23127	2881
	World			census		World.Plateau_TowerRuin.CorpseA	-17997	-13140	-28388
	World	energy		census		World.Plateau_TowerRuin.EnergyLadder	-3728	-23092	4300
	World	door/gate		census		World.Plateau_TowerRuin.GeneratorOutsideDoor	-3480	-21700	4120
	World			census		World.Plateau_TowerRuin.InterludeCepe	-3340	-18620	3040
	World			census		World.Plateau_TowerRuin.InterludeCepeOnlySauge	-3270	-18660	3040
Y	World	jammer	70	both	Jammer_Broken	World.Plateau_TowerRuin.Jammer	-2985	-22291	5823
	World	door/gate	70	both	Energy_Activated	World.Plateau_TowerRuin.KnowledgeArk_Button	-4203	-22419	3520
	World			census		World.Plateau_TowerRuin.LoadArea	-8048	-14596	2769
	World		30	both	LocationNotifier_Discovered	World.Plateau_TowerRuin.LocationNotifier	-2089	-22764	4213
	World	door/gate		census		World.Plateau_TowerRuin.MetadoorQuartier	-20250	-11900	-27700
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.PTW_ScrapsNomad	-3885	-22640	3520
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.PTW_ScrapsNomad1	-3790	-21900	3665
	World		70	both	Energy_Activated|Energy_Deactivated|Energy_Hacked	World.Plateau_TowerRuin.QuartierPlateA	3603	-23366	2870
	World		70	both	Energy_Activated|Energy_Deactivated	World.Plateau_TowerRuin.QuartierPlateD	2400	-22891	2872
	World		70	both	Energy_Activated|Energy_Deactivated|Energy_Hacked	World.Plateau_TowerRuin.QuartierPlateE	-2531	-19077	3046
	World		70	both	Energy_Activated|Energy_Deactivated	World.Plateau_TowerRuin.QuartierPlateF	-2875	-20092	3163
	World	energy		census		World.Plateau_TowerRuin.QuartierRelay	-6800	-24200	3950
	World	energy		census		World.Plateau_TowerRuin.RelayBattery	-6849	-24425	3975
Y	World	collectible	70	both	SmallRadio_Discovered	World.Plateau_TowerRuin.RuinRadio	-2419	-18048	3845
Y	World	scrap	90	both	ScrapMetal_Collected	World.Plateau_TowerRuin.ScrapAO	11252	-24406	3096
Y	World	scrap	90	both	ScrapMetal_Collected	World.Plateau_TowerRuin.ScrapAY	11173	-24438	3147
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.ScrapF	-22118	-15355	-28027
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.ScrapGH	-4927	-18695	4701
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.Scrap_05	-5143	-26576	3556
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.Scrap_11	320	-22191	3801
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.Scrap_123	-3435	-23279	6053
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.Scrap_134	-19970	-12359	-28229
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.Scrap_135	-3466	-23128	3574
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.Scrap_151	-17838	-13761	-27525
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.Scrap_156s	-24299	-10707	-28882
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.Scrap_178	589	-21717	3420
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.Scrap_25	-2792	-27215	3608
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.Scrap_46	-3779	-22390	4456
Y	World	scrap		census		World.Plateau_TowerRuin.Scrap_75	978	-24821	3512
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.Scrap_79	-3456	-23174	5422
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.Scrap_80	-23631	-10675	-28770
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.Scrap_85	-19543	-14206	-28388
	World	door/gate	70	both	Energy_Activated	World.Plateau_TowerRuin.SeedsDoorAccessCardTerminal	-3313	-21761	4120
	World			census		World.Plateau_TowerRuin.SignsHint_01	-1145	-12329	1189
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.SmallScrapA	-3074	-22572	4660
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.SmallScrapC	-3500	-23343	5997
Y	World	scrap		census		World.Plateau_TowerRuin.SmallScrapD	-2217	-27539	3580
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuin.SmallScrapG	-3941	-22615	4345
	World	door/gate	70	both	Energy_Activated|Energy_Deactivated|Energy_Hacked	World.Plateau_TowerRuin.TPDoorPlate	-5683	-23844	3246
	World	door/gate		census		World.Plateau_TowerRuin.TPDoorUndergroundPlate	-14341	-14172	-27951
	World	door/gate		census		World.Plateau_TowerRuin.TPDoorUndergroundPlateBattery	-13829	-14215	-27951
	World	door/gate		census		World.Plateau_TowerRuin.TP_Door_Tower	-5856	-24304	3259
	World	door/gate		census		World.Plateau_TowerRuin.TP_Door_Underground_Pine	-14166	-13696	-27951
	World			census		World.Plateau_TowerRuin.TargetPoint_TP	0	0	0
	World		70	both	SWTeaser_Triggered	World.Plateau_TowerRuin.TeaserReceptacle	-20291	-12638	-27695
Y	World		70	both	ToasterBox_Collected|ToasterBox_Hacked	World.Plateau_TowerRuin.ToasterBox	-3712	-21789	4220
	World	door/gate		census		World.Plateau_TowerRuin.TowerDoor	-3465	-21820	3520
	World	door/gate		census		World.Plateau_TowerRuin.UndergroundDoorBattery	-20510	-12248	-28388
	World	door/gate	70	both	Energy_Activated	World.Plateau_TowerRuin.UndergroundDoorLever	-20337	-12305	-28388
	World	energy	70	both	Energy_Activated|Energy_Deactivated|Energy_Hacked	World.Plateau_TowerRuin.UndergroundEnergyCamera	-18881	-12455	-28388
	World	door/gate		census		World.Plateau_TowerRuin.UndergroundEnergyDoor	-19174	-12157	-27700
	World	door/gate		census		World.Plateau_TowerRuin.UndergroundEnergyDoorSall	-19187	-12339	-28378
	World			census		World.Plateau_TowerRuin.UndergroundMarkerB	-5809	-24180	3534
	World	energy		census		World.Plateau_TowerRuin.UndergroundRelay	-14785	-13787	-27951
N	World	ambient		census		World.Plateau_TowerRuin.WorldDialogueOrgeatNote	-536	-22669	3873
N	World	ambient		census		World.Plateau_TowerRuin.WorldDialogueVehicleAccident	-6800	-21831	3498
N	World	ambient		census		World.Plateau_TowerRuin.WorldDialogue_01	-4934	-26049	3586
N	World	ambient		census		World.Plateau_TowerRuin.WorldDialogue_41	-3409	-22327	5353
N	World	ambient		census		World.Plateau_TowerRuin.WorldDialogue_43	233	-21640	3443
N	World	ambient		census		World.Plateau_TowerRuin.WorldDialogue_58	-12650	-16950	-27800
N	World	ambient		census		World.Plateau_TowerRuin.WorldDialogue_64	-2398	-26947	3549
	World			census		World.Plateau_TowerRuin.toweruin	-4418	-25914	3470
	World			census		World.Plateau_TowerRuinSurrounding.EntranceTPLookIn	7590	-21430	1298
Y	World	scrap		census		World.Plateau_TowerRuinSurrounding.Scrap_02	792	-20025	3868
Y	World	scrap	30	both	ScrapMetal_Collected	World.Plateau_TowerRuinSurrounding.SmallScrapA	17239	-22127	2268
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TowerRuinSurrounding.SmallScrapB	-3086	-22035	3610
	World			census		World.Plateau_TowerRuinSurrounding.WindTurbineA	17419	-22251	2129
N	World	ambient		census		World.Plateau_TowerRuinSurrounding.WorldDialogueWindmill	17174	-21857	2298
	World	door/gate	70	both	Energy_Activated	World.Plateau_TutoRuinOrdi.DoorButton	-4477	-25315	3224
	World	door/gate		census		World.Plateau_TutoRuinOrdi.DoorButtonBattery	-4640	-25294	3219
	World			census		World.Plateau_TutoRuinOrdi.EntranceTPLookIn	864	-5497	2108
	World	energy		census		World.Plateau_TutoRuinOrdi.GeoCarriereRelay	2191	-7401	3873
	World	door/gate		census		World.Plateau_TutoRuinOrdi.LadderButtonBattery	2082	-6844	2247
	World	door/gate	70	both	Energy_Activated	World.Plateau_TutoRuinOrdi.LadderLever	2200	-6670	2247
	World			census		World.Plateau_TutoRuinOrdi.LoadArea	1571	-4423	2066
	World		70	both	LocationNotifier_Discovered	World.Plateau_TutoRuinOrdi.LocationNotifier	2364	-7347	2428
	World			census		World.Plateau_TutoRuinOrdi.PlateBattery	3381	-6906	2872
	World	energy		census		World.Plateau_TutoRuinOrdi.RelayBatteryA	2303	-7498	3873
	World	door/gate	70	both	Energy_Activated|Energy_Deactivated	World.Plateau_TutoRuinOrdi.RelayLeverA	2334	-7351	3873
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TutoRuinOrdi.ScrapI	1927	-7188	2910
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TutoRuinOrdi.Scrap_01	2013	-7924	2073
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TutoRuinOrdi.Scrap_109	2312	-7176	2830
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TutoRuinOrdi.Scrap_155	1804	-6953	3677
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TutoRuinOrdi.Scrap_175	1769	-7007	3677
Y	World	scrap	70	both	ScrapMetal_Collected	World.Plateau_TutoRuinOrdi.Scrap_46	2099	-7353	3440
Y	World	sitspot	70	both	SitSpot_Discovered	World.Plateau_TutoRuinOrdi.SitspotCepeQuest	2828	-7018	3873
Y	World		70	both	ToasterBox_Collected|ToasterBox_Hacked	World.Plateau_TutoRuinOrdi.ToasterBox	2421	-6862	3473
	World		70	both	Energy_Activated|Energy_Deactivated|Energy_Hacked	World.Plateau_TutoRuinOrdi.TutoRuinCam	2904	-6877	2877
	World	door/gate		census		World.Plateau_TutoRuinOrdi.TutoRuinDoor	2259	-6698	2870
	World			census		World.Plateau_TutoRuinOrdi.TutoRuinLadder	2693	-7849	2874
N	World	ambient		census		World.Plateau_TutoRuinOrdi.WorldDialogue_01	2562	-7152	3024
Y	World	sitspot	30	both	SitSpot_Discovered	World.ReinetoCave.BigReinetoSitSpot	19321	-30809	-32148
	World	door/gate	30	history	Common_Done	World.ReinetoCave.CaveDoorOpen			
	World	collectible		census		World.ReinetoCave.ConnectoLookingAfterTeto	19917	-31487	-32475
	World	door/gate		census		World.ReinetoCave.DoorTP	21186	-39841	-32325
	World			census		World.ReinetoCave.EntranceTP	18980	-36477	-32260
	World			census		World.ReinetoCave.GrapopopoTP	19341	-30838	-32155
Y	World	collectible		census		World.ReinetoCave.LostTetoQuestEnd	16948	-32389	-32444
Y	World	collectible	30	both	SmallRadio_Discovered	World.ReinetoCave.SmallRadio	20612	-28981	-30141
	World		30	both	Common_Done	World.ReinetoCave.ToadHead	20027	-28550	-30074
N	World	ambient		census		World.ReinetoCave.WorldDialogue_29	19743	-32028	-32391
N	World	ambient		census		World.ReinetoCave.WorldDialogue_32	19381	-30670	-32049
N	World	ambient		census		World.ReinetoCave.WorldDialogue_59	17559	-31996	-32353
	World			census		World.RobotCamp.RobotCamp_Bridge	57730	36007	4785
	World		50	both	Energy_Activated|Energy_Deactivated	World.RobotCamp.RobotCamp_Camera	57837	37233	3980
	World	door/gate		census		World.RobotCamp.RobotCamp_Door	58404	38056	3180
	World	door/gate		census		World.RobotCamp.RobotCamp_Door_02	57847	36953	3980
Y	World	scrap	50	both	ScrapMetal_Collected	World.RobotCamp.RobotCamp_Scrap_01	58485	38595	2620
Y	World	scrap	50	both	ScrapMetal_Collected	World.RobotCamp.RobotCamp_Scrap_02	57460	37962	3280
Y	World	scrap	50	both	ScrapMetal_Collected	World.RobotCamp.RobotCamp_Scrap_05	57296	36717	5618
	World	door/gate	30	both	Energy_Activated	World.RobotFactory.DoorVehicleButton	-6268	36082	570
	World	door/gate		census		World.RobotFactory.DoorVehicleButtonBattery	-6063	36133	570
	World			census		World.RobotFactory.RobotFactory	-6620	35763	576
	World	door/gate	30	both	Energy_Activated	World.RobotFactory.TreasureDoorLever	-8975	35177	920
	World	door/gate		census		World.RobotFactory.TreasureRoomLeverBattery	-8926	35021	920
	World	energy		census		World.RoseHome.RoseRelay	95931	-66027	2633
Y	World	sitspot	30	both	SitSpot_Discovered	World.RoseHome.SitSpotCalanque	103125	-60992	2343
	World	door/gate		census		World.Ruin_WaterTreatment_calanque.EnergyDoorTrapeze_01	80487	-65369	1544
Y	World	collectible	90	both	SmallRadio_Discovered	World.Ruin_WaterTreatment_calanque.SmallRadio_01	93056	28626	2617
	World	door/gate		census		World.SecretMountainDoor.EndSandwitchTrigger	4326	-31409	8429
	World	door/gate		census		World.SecretMountainDoor.SandWitchA	3844	-50723	10241
	World	door/gate		census		World.SecretMountainDoor.SandWitchB	2244	-44489	9398
	World	door/gate		census		World.SecretMountainDoor.SandWitchC	4196	-40399	9300
	World	door/gate		census		World.SecretMountainDoor.SaugeArriveTrigger	4138	-54080	9734
	World	door/gate		census		World.SecretMountainDoor.SaugeCheckPoint	4541	-54065	9358
	World	door/gate		census		World.SecretMountainDoor.SecretMetaDoor	4650	-54111	9263
	World	door/gate	70	both	SWTeaser_Triggered	World.SecretMountainDoor.TeaserA	3884	-50697	10248
	World	door/gate	70	both	SWTeaser_Triggered	World.SecretMountainDoor.TeaserB	2261	-44513	9400
	World	door/gate	70	both	SWTeaser_Triggered	World.SecretMountainDoor.TeaserC	4200	-40379	9300
	World	door/gate		census		World.SecretMountainDoor.TriggerSandWitchA	3544	-51498	9801
	World	door/gate		census		World.SecretMountainDoor.TriggerSandWitchB	3104	-46960	9430
	World	door/gate		census		World.SecretMountainDoor.TriggerSandWitchC	2629	-43048	9275
	World	door/gate		census		World.SecretMountainDoor.VanCheckPoint	1772	-19948	2901
	World			census		World.Shore.LoadArea	82667	-22148	56
Y	World	scrap		census		World.Shore.Scrap_01	64610	2386	2843
Y	World	scrap	50	both	ScrapMetal_Collected	World.Shore.Scrap_CalanqueGate_03	105254	-30269	1737
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore.Scrap_Desert_01	91773	-17892	8
	World			census		World.Shore.SignsHint_01	82826	-19040	57
	World			census		World.Shore.SignsHint_02	88545	-21321	366
Y	World	vanjump	90	both	VanJump_Triggered	World.Shore.VanJump5	89338	-25085	2071
	World			census		World.Shore_CliffRuin.Battery	95328	22511	1516
	World			census		World.Shore_CliffRuin.BuriedReinetoD	81321	29530	274
	World	energy		census		World.Shore_CliffRuin.CliffRelay	94325	30383	3350
	World	door/gate	50	both	GrappableDoor_Broken	World.Shore_CliffRuin.GrappableDoor	91236	23428	2940
	World			census		World.Shore_CliffRuin.LoadArea	97699	13535	202
	World			census		World.Shore_CliffRuin.LoadArea1	92119	28763	1102
	World			census		World.Shore_CliffRuin.LoadArea2	94397	20833	1452
	World		30	both	LocationNotifier_Discovered	World.Shore_CliffRuin.LocationNotifier	98605	23595	2855
	World			census		World.Shore_CliffRuin.MushroomB	80235	29860	334
	World		30	both	MushroomGreen_Collected	World.Shore_CliffRuin.MushroomD	81332	29764	221
	World	door/gate	30	both	Energy_Activated	World.Shore_CliffRuin.OpenDoor	97500	23742	3760
	World			census		World.Shore_CliffRuin.ParabolePlate	95707	22974	1516
	World	energy		census		World.Shore_CliffRuin.RelayBatteryA	94432	30290	3328
	World	door/gate		census		World.Shore_CliffRuin.RotateAntennaButton	93845	23231	2770
	World		30	both	SWTeaser_Triggered	World.Shore_CliffRuin.SandwitchTeaserC	82732	-7902	950
Y	World	scrap	30	both	ScrapMetal_Collected	World.Shore_CliffRuin.ScrapM	92327	25406	2794
Y	World	scrap	30	both	ScrapMetal_Collected	World.Shore_CliffRuin.ScrapMetal_05	96238	22990	4973
Y	World	scrap	30	both	ScrapMetal_Collected	World.Shore_CliffRuin.ScrapMetal_58	96223	22951	5041
Y	World	scrap	30	both	ScrapMetal_Collected	World.Shore_CliffRuin.ScrapP	92885	24590	2266
Y	World	scrap	50	both	ScrapMetal_Collected	World.Shore_CliffRuin.ScrapR	92694	23005	3714
Y	World	scrap	50	both	ScrapMetal_Collected	World.Shore_CliffRuin.ScrapU	91493	23546	2923
Y	World	scrap	90	both	ScrapMetal_Collected	World.Shore_CliffRuin.Scrap_03	92079	27469	3685
Y	World	scrap	30	both	ScrapMetal_Collected	World.Shore_CliffRuin.Scrap_04	99086	21751	121
Y	World	scrap	30	both	ScrapMetal_Collected	World.Shore_CliffRuin.Scrap_06	92702	23029	2959
Y	World	scrap	30	both	ScrapMetal_Collected	World.Shore_CliffRuin.Scrap_0654	96615	21663	1555
Y	World	scrap	50	both	ScrapMetal_Collected	World.Shore_CliffRuin.Scrap_111	92547	23108	3621
Y	World	scrap		census		World.Shore_CliffRuin.Scrap_128	101041	19104	14
Y	World	scrap	30	both	ScrapMetal_Collected	World.Shore_CliffRuin.Scrap_135	92867	23708	1839
Y	World	scrap	30	both	ScrapMetal_Collected	World.Shore_CliffRuin.Scrap_147	96557	22380	3074
Y	World	scrap		census		World.Shore_CliffRuin.Scrap_27	90992	18620	1158
Y	World	scrap	30	both	ScrapMetal_Collected	World.Shore_CliffRuin.Scrap_31	97314	22626	3501
Y	World	scrap	50	both	ScrapMetal_Collected	World.Shore_CliffRuin.Scrap_63	92990	23265	3609
	World			census		World.Shore_CliffRuin.Shore_CliffRuin_01	93064	23455	2930
	World			census		World.Shore_CliffRuin.SignsHint_01	79715	12975	-26
	World			census		World.Shore_CliffRuin.SignsHint_02	90443	18668	1124
	World	door/gate		census		World.Shore_CliffRuin.TPDoorUndergroundA	94145	29780	1105
	World	door/gate		census		World.Shore_CliffRuin.TPDoorUndergroundB	88188	27726	-27806
Y	World		50	both	ToasterBox_Collected|ToasterBox_Hacked	World.Shore_CliffRuin.ToasterBox	92465	23741	1793
	World	door/gate		census		World.Shore_CliffRuin.UndegroundDoorBPlate	88505	28098	-27808
	World	door/gate	50	both	Energy_Activated|Energy_Deactivated|Energy_Hacked	World.Shore_CliffRuin.UndergroundDoorAPlate	93855	29462	1090
	World	door/gate		census		World.Shore_CliffRuin.UndergroundDoorBPlateBattery	87969	28119	-27808
	World			census		World.Shore_CliffRuin.UndergroundMarkerA	94070	29736	1247
N	World	ambient		census		World.Shore_CliffRuin.WorldDialogueStormWallSmallCamp	96244	22138	1589
N	World	ambient		census		World.Shore_CliffRuin.WorldDialogue_01	98651	21586	5036
N	World	ambient		census		World.Shore_CliffRuin.WorldDialogue_33	94897	18490	502
N	World	ambient		census		World.Shore_CliffRuin.WorldDialogue_65	102019	19771	109
	World			census		World.Shore_CliffRuin.rrtert	-2727	-21714	4120
	World			census		World.Shore_FallenSpaceShip.AudioSpline1	87200	-9930	-28690
	World			census		World.Shore_FallenSpaceShip.AudioSpline2	89760	-8420	-28690
	World			census		World.Shore_FallenSpaceShip.BatteryA	85588	-7631	950
	World			census		World.Shore_FallenSpaceShip.BatteryD	88332	-11782	950
	World			census		World.Shore_FallenSpaceShip.BatteryUnderground	86150	-9400	-28910
	World			census		World.Shore_FallenSpaceShip.BigWindturbineD	72750	-16033	4610
	World	door/gate	50	both	GrappableDoor_Broken	World.Shore_FallenSpaceShip.ContainerGrappableDoorA	83780	-9300	1000
	World	door/gate	70	both	GrappableDoor_Broken	World.Shore_FallenSpaceShip.ContainerGrappableDoorB	84685	-13656	990
	World	door/gate	70	both	GrappableDoor_Broken	World.Shore_FallenSpaceShip.ContainerGrappableDoorD	83648	-14041	994
	World	door/gate		census		World.Shore_FallenSpaceShip.ContainerGrappableDoorE	81580	-8360	990
	World			census		World.Shore_FallenSpaceShip.DockContainerBattery	88879	-9517	950
	World			census		World.Shore_FallenSpaceShip.DockMemo	85365	-7892	3345
	World		50	both	Energy_Activated|Energy_Deactivated|Energy_Hacked	World.Shore_FallenSpaceShip.DocksContainerPlate	88097	-9377	950
	World	door/gate		census		World.Shore_FallenSpaceShip.DocksDoorA	85349	-8315	950
	World	door/gate	70	both	Energy_Activated	World.Shore_FallenSpaceShip.DocksDoorButton	87253	-12319	950
	World	door/gate		census		World.Shore_FallenSpaceShip.DoorHumanoidControlRoom	85638	-8654	3250
	World	energy		census		World.Shore_FallenSpaceShip.EnergyBridgeA	89419	-11301	1775
	World	door/gate		census		World.Shore_FallenSpaceShip.EnergyDocksDoorButtonBattery	87080	-12387	945
	World	door/gate		census		World.Shore_FallenSpaceShip.EnergyDoorDocks	86686	-11927	950
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.EnergyScrapE	87807	-11055	1226
	World			census		World.Shore_FallenSpaceShip.FlyingShipsTP	86246	-4034	53
	World	door/gate	50	both	GrappableDoor_Broken	World.Shore_FallenSpaceShip.GrappableDoorDocks	85955	-10169	950
	World	door/gate		census		World.Shore_FallenSpaceShip.GrappleEnergyTopDoor	86575	-7152	2903
Y	World	jammer	30	both	Jammer_Broken	World.Shore_FallenSpaceShip.Jammer	80750	-12870	2847
	World			census		World.Shore_FallenSpaceShip.LampContainerDocks	88360	-8919	2572
	World			census		World.Shore_FallenSpaceShip.LoadArea	85931	-13701	950
	World		30	both	LocationNotifier_Discovered	World.Shore_FallenSpaceShip.LocationNotifier	86896	-8536	2066
	World		50	both	LocationNotifier_Discovered	World.Shore_FallenSpaceShip.LocationNotifierSouterrain	84709	-11297	-28110
	World	door/gate		census		World.Shore_FallenSpaceShip.MetaDoorEnergyForkA	81217	-12387	-28310
	World	door/gate		census		World.Shore_FallenSpaceShip.MetaDoorEnergyForkB	81350	-12750	-28310
	World	door/gate		census		World.Shore_FallenSpaceShip.MetaDoorEnergyLampA	81260	-12570	-28310
	World	door/gate		census		World.Shore_FallenSpaceShip.MetaDoorEnergyLampB	82690	-11840	-29110
N	World	ambient		census		World.Shore_FallenSpaceShip.MovingContainerSelfTalk	90680	-7992	1736
	World		70	both	Energy_Activated|Energy_Deactivated	World.Shore_FallenSpaceShip.PlateD	88647	-11283	950
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap	84421	-12941	1065
Y	World	scrap	50	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap06	87853	-7797	2044
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap09	88960	-10060	950
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap11	88910	-12200	1090
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap12	88980	-12050	960
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap13	86463	-10969	2190
Y	World	scrap	50	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap14	83583	-8909	1032
Y	World	scrap	30	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap15	83520	-10850	1624
Y	World	scrap	30	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap17	84462	-13287	1513
Y	World	scrap		census		World.Shore_FallenSpaceShip.Scrap18	85251	-8731	3550
Y	World	scrap		census		World.Shore_FallenSpaceShip.Scrap19	84787	-7786	3405
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap20	88370	-10030	1445
Y	World	scrap	50	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap22	87850	-7900	-29470
Y	World	scrap	50	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap23	87750	-7970	-29450
Y	World	scrap	50	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap24	88790	-7656	-28640
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap26	87261	-9029	-28872
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap28	92046	-10575	1840
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap32	91586	-10639	1902
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.Scrap36	92112	-10449	1904
Y	World	scrap		census		World.Shore_FallenSpaceShip.ScrapD	82018	-9049	1000
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.ScrapEnergyA	88169	-10774	1040
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.ScrapEnergyB	87971	-10845	1040
Y	World	scrap	70	both	ScrapMetal_Collected	World.Shore_FallenSpaceShip.ScrapEnergyC	88244	-10980	1040
